PCA1	PCA2
-0.616181388837076	-0.9724277907780025
-0.6235664806622505	-0.9309268936613176
-0.0944343875810261	1.1330598997125072
0.8863240695308493	3.4266195101640546
1.4474540695497602	5.525392745591725
-0.593279744430977	-0.9103789865283101
0.40189094045760837	2.967034610311873
-0.6197321180432683	-0.9868161739090504
-0.5455412688853933	-0.9475512142719008
0.8445093271912164	-0.5011830577848604
0.5670427967686202	1.8572237360613828
-0.5397133278087302	-0.8005056002778789
-0.5364261239063673	-0.6227094354571767
-0.16876562403539053	0.44229877075647883
-0.09432210706903066	0.4525826402532991
-0.31736446969205184	-0.20915910362797768
-0.6499264801512771	-0.9988284222882212
2.411188502895716	3.426369118650577
-0.006640481647334803	0.357638609959656
-0.5604671201281375	-0.8679962758794296
-0.3363883202841132	0.30910827128718027
0.24363696983084976	2.5520604168071626
-0.029514160502280996	-0.879565463350587
0.5963948301382918	4.727630448641064
-0.4271538938828932	-0.6708681962945164
-0.21617150147995698	0.6625316460713176
0.13687100913878877	0.5034476146304158
1.3121672937109592	1.2446268261856253
0.333182107660062	-0.05866420889560635
-0.08900590378342349	0.26084449170392765
-0.41042081597771474	-0.6472002281813981
-0.3246073303135425	0.0908973469619382
-0.5585351800513018	-0.7183149363857279
-0.33983134374278945	-0.4287649164226518
-0.5806740758742834	-0.9427313422002338
1.9983987115414479	2.249648757977151
-0.021303612560730326	1.4150511748111878
-0.5324612914407622	-0.8555250924096527
-0.5931575821447442	-0.9941574896426109
-0.2064241584070274	-0.5384051748373065
0.171931718231057	2.001020729027973
0.8539786320466664	2.0266352753766
0.2695914940205533	1.3646910927460416
-0.4532375088081865	-0.36268460428708343
-0.04794745123363684	0.18998081439978265
-0.06962955924245337	1.066313061177318
-0.0900378677569161	-0.7484418559385149
-0.044098940233781685	-0.47096100358670107
-0.22874592005413213	-1.1316922049327856
-0.6434693972876311	-1.0028874277493618
-0.6155525673015365	-0.9343454968136008
-0.35699513281290446	-0.7354277654628206
-0.44630113938211674	-0.36372244594340825
-0.5781256426488776	-0.9171199568541243
-0.44025924395057636	-0.49029384496329087
