user_name	game_id	media_viewers	frequencia	relevancia
AdamBomb	33214	183.0	3	10980
jaystayup	33214	532.0	1	10640
volx	33214	174.67	3	10480
canezerraa	33214	461.0	1	9220
Reiigning	33214	211.0	2	8440
OShakOnIG	33214	210.5	2	8420
kxrr0	33214	416.0	1	8320
rMizeryTV	33214	406.0	1	8120
booman2012	33214	387.0	1	7740
outdanett	33214	192.5	2	7700
jojo4real21	33214	365.0	1	7300
YoYoSavageMike	33214	363.0	1	7260
tmktgaming	33214	360.0	1	7200
mikeyy_8311	33214	175.0	2	7000
Paryeet	33214	335.0	1	6700
Maddynf	33214	333.0	1	6660
MulletMace	33214	316.0	1	6320
peterpark	33214	308.0	1	6160
2clt	33214	289.0	1	5780
xavierfv_	33214	286.0	1	5720
maisielynnie	33214	260.0	1	5200
paybae	33214	248.0	1	4960
RayBankrollTTV_	33214	242.0	1	4840
PlutoV2	33214	230.0	1	4600
banthony	33214	222.0	1	4440
twunti	33214	221.0	1	4420
0f9v	33214	208.0	1	4160
xavifv1	33214	203.0	1	4060
NickEh30_VODs	33214	199.0	1	3980
worthyy	33214	191.0	1	3820
JayMewes	33214	190.0	1	3800
Jxsn	33214	185.0	1	3700
Callen_Dono	33214	177.0	1	3540
Doniee	33214	169.0	1	3380
Hectic	33214	168.0	1	3360
thanksinternet	33214	159.0	1	3180
NizarPK	33214	156.0	1	3120
Kaysan	32982	6108.43	94	11483848
PENTA	32982	3729.24	131	9770609
OfficerMesser	32982	3934.31	61	4799858
Zoomaa	32982	3083.81	58	3577220
Timmac	32982	645.07	262	3380167
Shotz	32982	1143.86	133	3042668
hpduketv	32982	928.58	159	2952884
kyle	32982	1454.55	99	2880009
Vader	32982	1030.74	136	2803613
Spaceboy	32982	1527.63	89	2719181
Octane	32982	645.07	146	1883604
TeeGrizzley	32982	3330.61	28	1865142
DGthe99	32982	1286.49	70	1801086
indiyababy	32982	369.11	227	1675759
dek_eiei	32982	985.81	78	1537864
jaystayup	32982	730.08	97	1416355
vadriss	32982	562.77	123	1384414
BigIraq	32982	386.01	163	1258393
Nakkida	32982	690.97	87	1202288
carmen	32982	630.17	95	1197323
Chatterbox	32982	1376.0	42	1155840
Sentry	32982	450.09	117	1053211
BobbyRayGray	32982	974.78	54	1052762
levitatingkitty	32982	394.21	116	914567
Pepe_The_Rarest	32982	451.09	101	911202
Bazza	32982	654.57	65	850941
qaymichael	32982	310.25	134	831470
paypay	32982	422.07	97	818816
minky	32982	338.82	120	813168
Tyrone	32982	814.51	45	733059
Crystalst	32982	268.43	136	730130
Thio	32982	637.02	56	713462
TehJamJar	32982	361.41	96	693907
Emstrogen	32982	798.33	43	686564
curvyelephant	32982	527.59	61	643660
funnymike	32982	1542.55	20	617020
sashagrey	32982	894.15	33	590139
TheChad_Wick	32982	478.38	53	507083
CrazyCasey	32982	294.29	83	488521
baeeblaze	32982	276.97	87	481928
mikfoolery	32982	422.68	57	481855
MrMoonsHouse	32982	916.27	26	476460
ImBlade	32982	312.68	76	475274
choppersakurada	32982	765.43	30	459258
sifuRP	32982	391.47	57	446276
Prozy	32982	434.39	51	443078
Moosebrother	32982	459.58	48	441197
Decipherr	32982	373.63	57	425938
youney	32982	438.0	46	402960
birthdaydys	32982	506.1	39	394758
Reginald	32982	2444.62	8	391139
Timmy2Cans	32982	651.8	30	391080
JalensWorld_	32982	567.41	34	385839
jankyrondo	32982	632.59	29	366902
itsbanhammer	32982	479.61	38	364504
BigDrowZy	32982	506.84	32	324378
paybae	32982	219.6	72	316224
Methodz	32982	598.56	25	299280
PSP1G	32982	1244.67	12	298721
4Suvy	32982	310.92	48	298483
Lovinurstyle	32982	364.5	40	291600
shvfty__	32982	346.37	38	263241
PAYDROwlts	32982	314.07	41	257537
xrongocrazy	32982	255.96	49	250841
uhSnow	32982	593.62	21	249320
EXT9ND	32982	1768.71	7	247619
Joey_JKU	32982	283.0	43	243380
kelo	32982	1511.62	8	241859
JoblessGarrett	32982	473.16	25	236580
Smithers	32982	366.44	32	234522
ellum	32982	523.68	22	230419
Stokes	32982	1248.0	9	224640
ikeepitsoreall	32982	196.52	56	220102
CouRageJD	32982	467.05	22	205502
Lupac	32982	324.93	30	194958
Hollywoodbrown5	32982	747.08	13	194241
grandtheftdiaz	32982	438.95	22	193138
AlexMasonGaming	32982	276.88	34	188278
Enable	32982	313.28	29	181702
SheedFE	32982	251.57	35	176099
TssWukii	32982	382.65	23	176019
enityv	32982	252.03	33	166340
DeputySmitty	32982	281.34	29	163177
bendejo_45	32982	260.13	31	161281
itsRegtoofunny	32982	315.64	25	157820
itz_reported	32982	487.5	16	156000
fukversace	32982	197.76	37	146342
baccendsbanned	32982	253.04	26	131581
Benjamin_Bucks	32982	256.54	24	123139
ghostlifestyle	32982	1220.0	5	122000
TheJooseMan	32982	272.76	21	114559
mitdamm	32982	277.0	20	110800
Sunni	32982	282.32	19	107282
yfwNJ	32982	218.96	24	105101
iittssssangel	32982	208.76	25	104380
kumanzylivee	32982	266.32	19	101202
LBMM	32982	333.93	15	100179
DarkViperAU	32982	543.11	9	97760
charli	32982	267.56	18	96322
frahski	32982	203.48	23	93601
Pred	32982	463.4	10	92680
TreiZer0	32982	315.57	14	88360
natalie_gabrielle	32982	242.33	18	87239
realogcassie	32982	184.04	23	84658
0f9v	32982	208.55	20	83420
Yumi	32982	661.83	6	79420
Bebahan	32982	981.0	4	78480
gloksta	32982	3893.0	1	77860
nyc_mason	32982	186.55	20	74620
Fosidy	32982	204.72	18	73699
hogshund	32982	402.0	9	72360
wyoaj1	32982	206.41	17	70179
sg3860	32982	243.43	14	68160
1Poxe	32982	207.0	16	66240
xFullyContested	32982	203.5	16	65120
TheBoiSantana	32982	224.14	14	62759
BadGalShay	32982	173.17	18	62341
JohnnySmokes	32982	497.83	6	59740
vonnoff1700tg	32982	211.5	14	59220
youngunnamed	32982	468.0	6	56160
C0urtesyflush32	32982	278.4	10	55680
DBoyFromThe8	32982	184.27	15	55281
Ai_Zan	32982	167.0	16	53440
jinsoul_w	32982	525.0	5	52500
realritex	32982	204.42	12	49061
therealbigfather	32982	604.25	4	48340
Tehsi	32982	219.18	11	48220
likeenaa	32982	199.08	12	47779
BeezyNYC	32982	180.38	13	46899
BurtsBeat	32982	467.2	5	46720
Itz_Dro_	32982	229.8	10	45960
toxxicitee	32982	569.5	4	45560
LonzoRP	32982	322.71	7	45179
P1Ski	32982	449.6	5	44960
MTR_humble	32982	217.9	10	43580
NateKarama	32982	257.75	8	41240
v6nas	32982	205.8	10	41160
1kenzooooo	32982	170.33	12	40879
GP_TV	32982	276.14	7	38660
thatblasiangirl	32982	475.25	4	38020
KayShomi	32982	232.62	8	37219
TreyJenk	32982	433.5	4	34680
luhkbaccend	32982	211.12	8	33779
babysleezy23	32982	185.56	9	33401
BananaDuck	32982	415.0	4	33200
Ricci	32982	1655.0	1	33100
ellisnotsober	32982	404.0	4	32320
fenanyl	32982	200.88	8	32141
shakebackgs	32982	376.75	4	30140
hellstxrs	32982	187.25	8	29960
TrennedyJeanae	32982	186.38	8	29821
chopparay_	32982	184.62	8	29539
NapsForDays	32982	243.33	6	29200
Twinkles	32982	292.0	5	29200
oxyyy33	32982	1459.0	1	29180
outdanett	32982	199.0	7	27860
akaiyya	32982	1240.0	1	24800
naemgoat	32982	398.33	3	23900
RobFromAZ	32982	232.2	5	23220
JEFFAOCS	32982	232.0	5	23200
JessicaRoseTV	32982	226.6	5	22660
GaPeach28	32982	271.75	4	21740
Alivemonstor_	32982	247.75	4	19820
tayskli	32982	159.17	6	19100
luvynkyn	32982	156.17	6	18740
BiggzAce	32982	930.0	1	18600
lnwdev	32982	305.0	3	18300
ytTALK2MENICE	32982	225.25	4	18020
Habibi215	32982	221.75	4	17740
JarJar	32982	424.5	2	16980
deanyogger	32982	408.5	2	16340
PreacherPasta	32982	399.0	2	15960
Gorgeousminaj	32982	159.0	5	15900
DE4DWOOD	32982	258.0	3	15480
OfficerJHightower	32982	237.67	3	14260
Marshmallows0123	32982	349.0	2	13960
MarMarTV__	32982	174.0	4	13920
DreDaTopicLive	32982	231.33	3	13880
NemskiTV	32982	167.0	4	13360
xXDaFobbsXx	32982	219.0	3	13140
SheKnoAlex	32982	327.5	2	13100
1_tysav	32982	159.75	4	12780
Alibandss	32982	313.5	2	12540
ultradan_	32982	592.0	1	11840
TheMangoTangos	32982	294.5	2	11780
CROC	32982	192.0	3	11520
ItsBossLady	32982	274.0	2	10960
ittsZACH	32982	526.0	1	10520
ayaatanjali	32982	175.0	3	10500
ItsGhost_TV	32982	259.5	2	10380
DRZL	32982	171.67	3	10300
BigBoyKev060	32982	254.5	2	10180
transactlons	32982	169.33	3	10160
droyalt	32982	249.5	2	9980
SERVOS_	32982	485.0	1	9700
lAdxtti	32982	239.0	2	9560
JohnSenn	32982	236.0	2	9440
slideeyak	32982	229.0	2	9160
Pingn	32982	432.0	1	8640
Ashi	32982	426.0	1	8520
Chelly	32982	209.0	2	8360
VisionaryJane	32982	201.5	2	8060
Ceeskiinem	32982	374.0	1	7480
JayKillzzX1	32982	183.5	2	7340
xmassharkzz	32982	181.0	2	7240
Tbacon	32982	357.0	1	7140
Haridade_	32982	352.0	1	7040
zaeloh	32982	173.5	2	6940
imbadkidjay	32982	170.0	2	6800
ImSoShady	32982	168.0	2	6720
crrenc	32982	167.5	2	6700
Kiyah	32982	166.5	2	6660
qkouu	32982	330.0	1	6600
LosDondada	32982	157.5	2	6300
Maribel1998	32982	304.0	1	6080
UnkleWise	32982	277.0	1	5540
MsBbyDoll	32982	273.0	1	5460
dexterbp	32982	270.0	1	5400
lxmeiei_	32982	247.0	1	4940
DadGamesSometimes	32982	243.0	1	4860
Calxonie	32982	238.0	1	4760
Jumping187	32982	230.0	1	4600
Madmoiselle	32982	229.0	1	4580
Yari	32982	217.0	1	4340
GamerMagoo	32982	211.0	1	4220
habibtiz	32982	208.0	1	4160
Stxtic2Actiive	32982	193.0	1	3860
RenNeedHealing	32982	182.0	1	3640
princeporra_	32982	179.0	1	3580
Versarchy	32982	175.0	1	3500
KenzoHeem	32982	174.0	1	3480
ORRsumn	32982	172.0	1	3440
Sqiget	32982	171.0	1	3420
BranLP84	32982	163.0	1	3260
KarelessKitty	32982	160.0	1	3200
amillyb	32982	159.0	1	3180
Dusty_Bibles	32982	158.0	1	3160
Prettynsweeet	32982	156.0	1	3120
AlleyneAP	32982	153.0	1	3060
PGL	32399	6630.17	242	32090023
iiTzTimmy	32399	4758.06	274	26074169
TheBurntPeanut	32399	27346.31	35	19142417
ohnePixel	32399	31450.41	29	18241238
Emiru	32399	14393.84	32	9212058
ArrowCS	32399	2959.71	107	6333779
summit1g	32399	10968.14	28	6142158
PGL_CS2	32399	9098.21	29	5276962
Gingy	32399	4019.52	63	5064595
HutchMF	32399	5647.98	42	4744303
loltyler1	32399	6840.74	31	4241259
fl0m	32399	1693.5	119	4030530
fuslie	32399	4086.98	41	3351324
Squeex	32399	7088.35	23	3260641
FORMAL	32399	1049.64	143	3001970
ESLCS	32399	377.17	382	2881579
Ludwig	32399	7411.37	19	2816321
olofmeister	32399	1726.65	79	2728107
lilypichu	32399	2291.98	59	2704536
kkatamina	32399	1743.95	77	2685683
Nadeshot	32399	2430.11	55	2673121
xQc	32399	25030.4	5	2503040
PSP1G	32399	1553.55	74	2299254
stableronaldo	32399	18814.33	6	2257720
tarik	32399	4310.16	25	2155080
Jynxzi	32399	33434.0	3	2006040
Doublelift	32399	2546.49	39	1986262
BruceDropEmOff	32399	11277.75	8	1804440
dima_wallhacks	32399	1544.21	57	1760399
Grimmmz	32399	1023.52	79	1617162
Adapt	32399	4162.05	19	1581579
jasontheween	32399	12905.5	6	1548660
supertf	32399	6913.45	11	1520959
FlareyCS	32399	799.67	95	1519373
DizzyKitten	32399	1666.89	45	1500201
coopertv	32399	901.86	77	1388864
freakazoid	32399	600.61	104	1249269
renyan	32399	1038.25	52	1079780
Anomaly	32399	1795.3	30	1077180
Dashy	32399	868.32	62	1076717
Mrtweeday	32399	639.22	81	1035536
prodbyDOMA	32399	6861.71	7	960639
xhocii	32399	897.08	53	950905
kopsteep	32399	3020.47	15	906141
f0rest	32399	630.82	68	857915
Nikolarn	32399	5358.0	8	857280
d0cc_tv	32399	570.85	72	822024
ATT	32399	5074.88	8	811981
Trottah	32399	480.85	84	807828
nocriesof	32399	1605.16	25	802580
canezerraa	32399	491.71	78	767068
dorozea	32399	1398.19	27	755023
pashaBiceps	32399	2338.25	16	748240
Eastahh	32399	581.43	63	732602
calizda7	32399	619.03	59	730455
yvonnie	32399	913.16	37	675738
Lobanjicaa	32399	1936.59	17	658441
chiblee	32399	1040.6	30	624360
LIRIK	32399	10129.0	3	607740
CottontailVA	32399	3013.4	10	602680
PLAYzoneUP	32399	781.24	38	593742
wabiiisabii	32399	866.18	34	589002
Myth	32399	397.22	72	571997
JASONR	32399	564.86	50	564860
k0nfig	32399	356.58	77	549133
jakenbakeLIVE	32399	366.33	73	534842
juanflatroo	32399	752.47	34	511680
arrowisoffline	32399	340.94	65	443222
scump	32399	2449.33	9	440879
austincs	32399	547.88	40	438304
TommyKayLIVE	32399	752.93	28	421641
flashflasreal	32399	1588.15	13	412919
bananabanareal449	32399	1858.36	11	408839
m0E_tv	32399	564.25	36	406260
XPortalEsports	32399	721.39	28	403978
daniluch_1337	32399	2211.33	9	398039
ThunderpickTV	32399	455.42	40	364336
donaCS	32399	873.85	20	349540
deme	32399	4334.75	4	346780
king_auga	32399	831.3	20	332520
vand3red	32399	979.75	16	313520
smooyacs	32399	602.8	25	301400
pitretaketv	32399	1865.75	8	298520
Stewie2K	32399	1334.45	11	293579
thewolfyytv	32399	804.83	18	289739
Exerpas	32399	342.21	38	260080
Mande	32399	2053.17	6	246380
FURI	32399	879.29	14	246201
joydepchik	32399	1070.09	11	235420
bananaecohd312	32399	1931.33	6	231760
pvpend	32399	269.76	38	205018
flezzoz	32399	1136.89	9	204640
nerwbtw	32399	267.14	37	197684
vertigoverttv	32399	1887.6	5	188760
spraypalacex349	32399	1857.2	5	185720
HCJustin	32399	474.32	19	180242
ancientancitv82	32399	1796.0	5	179600
GeT_RiGhT	32399	508.35	17	172839
hyperi1cs2	32399	335.38	24	160982
puffclose	32399	266.43	30	159858
AppsApps52	32399	1974.0	4	157920
miragesmokehd486	32399	1944.5	4	155560
emilyywang	32399	648.27	11	142619
de_lgadoo	32399	630.91	11	138800
Laski	32399	569.25	12	136620
aceu	32399	1205.4	5	120540
VanFanTV	32399	599.1	10	119820
BrollanCS	32399	834.86	7	116880
Dakkiin	32399	568.8	10	113760
billyjones699	32399	1074.8	5	107480
enzoxxxer	32399	573.0	9	103140
Mauisnake	32399	467.2	10	93440
TDM_Jesus	32399	463.7	10	92740
jonjiijlc	32399	458.8	10	91760
CoachMaryy	32399	218.95	20	87580
swagthugg3r	32399	533.25	8	85320
Scrap	32399	327.31	13	85101
mazellovvv	32399	4162.0	1	83240
StripNClub	32399	1336.67	3	80200
nndepressive	32399	354.36	11	77959
mollypalacereal79	32399	1947.0	2	77880
n0thing	32399	429.22	9	77260
overpasspalace	32399	1924.0	2	76960
sk0wik	32399	255.0	15	76500
Srpatyt	32399	181.76	21	76339
dreads	32399	316.33	12	75919
TrimiCs2	32399	531.29	7	74381
appsastralisgg	32399	1814.0	2	72560
YEKINDAR	32399	710.6	5	71060
goonwisdom4	32399	430.62	8	68899
jonnics2	32399	403.38	8	64541
SVaro0	32399	803.0	4	64240
oshibkaaa	32399	262.92	12	63101
enko_cs	32399	391.0	8	62560
tonnydun	32399	375.62	8	60099
pge4	32399	1496.0	2	59840
blameF	32399	474.0	6	56880
mang0	32399	310.0	9	55800
Enable	32399	202.69	13	52699
tomix192	32399	438.5	6	52620
VerifiedPsycho	32399	235.27	11	51759
RoniCS2	32399	794.33	3	47660
buckefps	32399	568.75	4	45500
imBESARI	32399	282.88	8	45261
AdamBomb	32399	203.73	11	44821
KnifeAppsX817	32399	1092.5	2	43700
danyygashi	32399	358.5	6	43020
FrizzerCS	32399	213.3	10	42660
blaz3rush	32399	421.4	5	42140
Max_Fewtrell	32399	418.8	5	41880
d4v41vlr	32399	406.2	5	40620
eridonxii	32399	289.71	7	40559
le0cs2	32399	400.4	5	40040
peekretakehd97	32399	2000.0	1	40000
SmokeSmokHd22	32399	1999.0	1	39980
shortshorx47	32399	1999.0	1	39980
FranzJ	32399	279.57	7	39140
shomatft	32399	382.6	5	38260
palacepalareal	32399	1905.0	1	38100
smokesmok74	32399	1892.0	1	37840
drrilon	32399	942.0	2	37680
smokeoverpassgg89	32399	1873.0	1	37460
vredinjo	32399	307.83	6	36940
31manlol	32399	457.0	4	36560
deez	32399	259.29	7	36301
trucklover86	32399	243.71	7	34119
defdefcs	32399	237.86	7	33300
Krabeni	32399	413.25	4	33060
bodlbod	32399	409.5	4	32760
ZylaVale	32399	393.25	4	31460
EliLikesRice	32399	212.14	7	29700
mikewater9	32399	236.33	6	28360
akashqipeee	32399	472.33	3	28340
Chatterbox	32399	690.0	2	27600
Smacko	32399	222.17	6	26660
erjongshx	32399	266.6	5	26660
monsterrdam	32399	431.0	3	25860
ViolatedVibzi	32399	212.33	6	25480
Nayomy_cs	32399	421.67	3	25300
platonov_27	32399	414.0	3	24840
Vinsun_	32399	309.5	4	24760
nardics2	32399	398.0	3	23880
allub	32399	283.25	4	22660
Grimmybear	32399	185.0	6	22200
saigeybabey	32399	367.0	3	22020
APLFisher	32399	271.75	4	21740
bigcenacs2	32399	479.0	2	19160
zont1xm	32399	473.5	2	18940
qendrimelpsycho	32399	301.0	3	18060
raff1in	32399	844.0	1	16880
williamscss	32399	279.0	3	16740
sprayecox10	32399	827.0	1	16540
Endrit2k	32399	274.0	3	16440
alvert	32399	811.0	1	16220
prozeroprogame	32399	808.0	1	16160
sir_dep4ik	32399	799.0	1	15980
arxsy69	32399	379.5	2	15180
lawdrim9	32399	714.0	1	14280
hyza	32399	352.0	2	14080
fenom	32399	175.0	4	14000
freak_modest	32399	686.0	1	13720
frostvenom_15	32399	598.0	1	11960
babatsef	32399	291.0	2	11640
nadenadegg34	32399	571.0	1	11420
thegasstation423	32399	565.0	1	11300
zoggdog1z	32399	266.0	2	10640
ktvlivemow	32399	260.5	2	10420
apollohacky	32399	471.0	1	9420
thespinah	32399	235.0	2	9400
Zemie	32399	451.0	1	9020
FESTlM	32399	417.0	1	8340
krav10	32399	401.0	1	8020
coldmanag	32399	388.0	1	7760
s1mples1mp211	32399	369.0	1	7380
knivencs	32399	358.0	1	7160
duwap	32399	357.0	1	7140
jrnpi82	32399	176.0	2	7040
cusac50	32399	168.0	2	6720
churchd0gg	32399	329.0	1	6580
ErycTriceps	32399	321.0	1	6420
mathg	32399	317.0	1	6340
paladinoosp	32399	316.0	1	6320
lewiscerato	32399	311.0	1	6220
xMarjus	32399	300.0	1	6000
xarduino	32399	297.0	1	5940
mambanhi	32399	283.0	1	5660
Bengal	32399	236.0	1	4720
nojnm73	32399	220.0	1	4400
cochard	32399	208.0	1	4160
k3yr0x_	32399	203.0	1	4060
pwnalonecs	32399	189.0	1	3780
CarsonYaps	32399	187.0	1	3740
SuppyColleen	32399	180.0	1	3600
bizdj17	32399	174.0	1	3480
glehk63	32399	173.0	1	3460
ajpyf13	32399	166.0	1	3320
Mostgotnom	32399	162.0	1	3240
qmdij65	32399	160.0	1	3200
grav1tat10nn	32399	6.0	1	120
ESL_DOTA2	29595	4965.21	317	31479431
Gorgc	29595	6892.2	127	17506188
BLASTDota	29595	7861.68	74	11635286
Arteezy	29595	4125.47	102	8415959
Topson	29595	6145.98	54	6637658
BLASTDotaB	29595	4407.5	66	5817900
Gunnar	29595	1074.53	156	3352534
w33haa	29595	1639.86	86	2820559
dnmdota	29595	872.01	129	2249786
qojqva	29595	1512.55	73	2208323
iceiceice	29595	717.51	146	2095129
masondota2	29595	1128.68	91	2054198
AdmiralBulldog	29595	1950.93	43	1677800
Dendi	29595	1034.29	69	1427320
Xibbe	29595	374.41	145	1085789
monkeys_forever	29595	380.29	69	524800
BigDaddy	29595	1351.74	19	513661
pablogaming13	29595	405.59	59	478596
durochini	29595	1724.08	12	413779
PurgeGamers	29595	377.28	36	271642
maddogsleague	29595	264.9	39	206622
MidOne	29595	450.61	18	162220
toy38	29595	424.25	16	135760
cringestation_en	29595	357.64	14	100139
Neuro	29595	207.36	22	91238
chocoTaco	29595	480.0	9	86400
nikobaby	29595	331.5	12	79560
YumaDota2	29595	294.92	13	76679
XcaliburYe	29595	344.0	11	75680
fnjke00	29595	694.0	5	69400
WagamamaTV	29595	472.43	7	66140
meepoplayer	29595	220.2	15	66060
MidAnubisHd70	29595	1916.0	1	38320
RushDefuseReal	29595	1858.0	1	37160
aLoWXC	29595	291.0	6	34920
Raeyei	29595	185.14	7	25920
sadpocky	29595	197.83	6	23740
awpawp377	29595	858.0	1	17160
Timado	29595	337.0	2	13480
kroftazyy	29595	653.0	1	13060
nnecross_	29595	617.0	1	12340
sir_dep4ik	29595	597.0	1	11940
astela_chan	29595	415.0	1	8300
boris_dota	29595	230.0	1	4600
With_Lisa	29595	183.0	1	3660
igor_kumar1	29595	63.0	1	1260
llakeroklk	29595	9.0	1	180
Feinberg	27471	2765.92	168	9293491
KYR_SP33DY	27471	1513.33	105	3177993
Ludwig	27471	5885.95	22	2589818
Skycrab	27471	963.05	107	2060927
forsen	27471	8122.67	12	1949441
infume	27471	844.58	99	1672268
Linkzzey	27471	599.7	137	1643178
bigbigmongey	27471	568.09	137	1556567
hackingnoisess	27471	2024.22	36	1457438
Couriway	27471	743.87	94	1398476
mcsrranked	27471	1725.12	34	1173082
Savix	27471	941.49	57	1073299
Boosfer	27471	494.94	108	1069070
doogile	27471	620.37	86	1067036
DrDonutttttt	27471	903.79	58	1048396
hitchariide	27471	432.18	107	924865
iskall85	27471	939.65	48	902064
GeminiTay	27471	5243.75	8	839000
Philza	27471	1292.59	32	827258
Conterstine	27471	548.15	75	822225
nofearr1337	27471	397.2	102	810288
TangoTek	27471	3312.83	12	795079
GoodTimesWithScar	27471	3291.17	12	789881
Dylqnnnn	27471	339.41	114	773855
ashswag	27471	2230.59	17	758401
Grian	27471	3931.11	9	707600
Kruzadar	27471	711.56	45	640404
grumpyyrose	27471	1716.44	18	617918
saps	27471	764.03	39	595943
henyathegenius	27471	3211.22	9	578020
mikecakezlive	27471	395.21	73	577007
silverrruns	27471	861.9	29	499902
impulseSV	27471	2080.83	12	499399
JonBams	27471	412.58	60	495096
Sommerset	27471	546.0	44	480480
DooleyNoted	27471	685.06	35	479542
dandannyboy	27471	368.0	59	434240
PrinceZam	27471	404.49	53	428759
Skizzleman	27471	1050.05	20	420020
CaptainSparklez	27471	421.25	48	404400
tonystatovci	27471	1262.06	16	403859
vedal987	27471	6690.67	3	401440
fear5s	27471	3673.6	5	367360
Hrry	27471	482.05	37	356717
chefdevin7	27471	1649.7	10	329940
HaiperEXE	27471	1335.82	11	293880
whisqey	27471	307.72	47	289257
Alixxa	27471	540.88	26	281258
rekrap1	27471	410.15	34	278902
jude_low	27471	1233.91	11	271460
Pangi	27471	618.14	21	259619
Xisuma	27471	585.59	22	257660
Totless	27471	326.18	39	254420
Redshell	27471	908.64	14	254419
Fulham	27471	531.61	23	244541
star0chris	27471	308.84	38	234718
Specnr	27471	427.59	27	230899
kcvzin	27471	273.24	41	224057
therealsquiddo	27471	794.43	14	222440
xBCrafted	27471	484.43	21	203461
cubfan135	27471	910.64	11	200341
MaxGGs	27471	660.13	15	198039
KingSammelot	27471	1342.86	7	188000
Graecie	27471	469.3	20	187720
babygirlmiza	27471	994.78	9	179060
Stressmonstah	27471	310.79	28	174042
TheRNTV	27471	1162.29	7	162721
X33N	27471	337.54	24	162019
Meicha	27471	420.21	19	159680
iJevin	27471	610.15	13	158639
LIZZ	27471	643.67	12	154481
Derapchu	27471	524.71	14	146919
Smajor	27471	878.12	8	140499
Evbo	27471	279.92	25	139960
flowtives	27471	491.93	14	137740
ReefRuff	27471	265.48	25	132740
Graycen	27471	932.29	7	130521
camman18	27471	525.25	12	126060
SB737	27471	608.2	10	121640
KYRIOCIFER	27471	532.0	11	117040
Wolfeei	27471	368.2	15	110460
haxingnoises	27471	551.7	10	110340
ClownPierce	27471	485.0	11	106700
Jay12310	27471	220.96	23	101642
MaliceEvermore	27471	634.38	8	101501
DumbIsDumbb	27471	386.0	13	100360
cweamcat	27471	836.17	6	100340
wilhelminafrost	27471	384.0	13	99840
MassMachine5000	27471	273.17	18	98341
vstrid	27471	601.88	8	96301
C0NEXI0N	27471	595.62	8	95299
Yumi	27471	672.14	7	94100
FRAIKI	27471	761.17	6	91340
Joehills	27471	265.06	17	90120
IceyConcept	27471	374.42	12	89861
Kotton	27471	741.5	6	88980
Sword4000	27471	488.89	9	88000
AngelNaomi	27471	4389.0	1	87780
KyleEff	27471	614.71	7	86059
theD20	27471	357.92	12	85901
luminiciant	27471	580.29	7	81241
BeefSalad	27471	366.91	11	80720
Tuppeeyy	27471	265.87	15	79761
tivesflow	27471	664.33	6	79720
Quakitus	27471	354.27	11	77939
Nerdi	27471	338.27	11	74419
eskay	27471	905.5	4	72440
conix	27471	255.36	14	71501
TheobaldTheBird	27471	353.9	10	70780
Coldi	27471	319.55	11	70301
dorozea	27471	844.75	4	67580
WaxFraud	27471	371.33	9	66839
Nominalgravy	27471	403.25	8	64520
TinasTopia	27471	459.57	7	64340
Samwitch	27471	639.4	5	63940
GameTimeWithEric	27471	227.93	14	63820
PikaTM	27471	388.62	8	62179
nEmerald	27471	604.8	5	60480
Krisuna	27471	243.33	12	58399
President_Poundcake	27471	287.6	10	57520
Zeusy	27471	474.83	6	56980
coinmonke	27471	245.27	11	53959
fruitberries	27471	526.8	5	52680
adult_steve	27471	232.73	11	51201
p4perback	27471	510.4	5	51040
auger	27471	230.91	11	50800
IamStormzyt	27471	361.29	7	50581
WhatAboutAndy	27471	496.4	5	49640
elametowel	27471	486.2	5	48620
Aquacorde	27471	339.71	7	47559
Addison2k	27471	181.46	13	47180
jojosolos	27471	386.67	6	46400
ghostiefruit	27471	267.12	8	42739
WyLL_Live	27471	353.17	6	42380
coldifiedalt	27471	298.86	7	41840
21mustard	27471	333.0	6	39960
nezoshoki	27471	180.36	11	39679
Pixlriffs	27471	326.5	6	39180
Fluixon	27471	487.75	4	39020
megeli_	27471	239.25	8	38280
Dfoxgaming	27471	1894.0	1	37880
MarceCatfish	27471	187.8	10	37560
TheSilverMullet	27471	185.5	10	37100
Taneesha	27471	447.5	4	35800
mellon	27471	192.11	9	34580
YokaSiri	27471	417.5	4	33400
master_cwg	27471	550.33	3	33020
Reignex	27471	264.5	6	31740
fpzzfps_1	27471	191.12	8	30579
Aquwa	27471	1485.0	1	29700
StudlyMaff	27471	181.88	8	29101
kaelena	27471	289.6	5	28960
Legundo	27471	453.67	3	27220
sidefalll	27471	445.0	3	26700
SirDapper	27471	321.25	4	25700
yuzok	27471	315.25	4	25220
pavkinXD	27471	616.0	2	24640
delypop	27471	230.0	5	23000
InTheLittleWood	27471	571.5	2	22860
honeydewmelen	27471	228.6	5	22860
Button	27471	285.5	4	22840
Generikb	27471	188.5	6	22620
Itzsans_	27471	281.75	4	22540
SinonSinfonia	27471	274.75	4	21980
SideArms4Reason	27471	216.4	5	21640
Puchichi_Studios	27471	524.0	2	20960
TapL	27471	173.67	6	20840
rzn_canestv	27471	259.75	4	20780
imaShep	27471	340.33	3	20420
xootynator	27471	492.0	2	19680
almost_poe	27471	309.33	3	18560
silvasaur	27471	293.67	3	17620
steezsr	27471	408.5	2	16340
Lukey	27471	401.5	2	16060
Ma1nShooter	27471	194.25	4	15540
misa2	27471	258.0	3	15480
dailyemeraldmc	27471	386.0	2	15440
